Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
2969,Female,59,Miami,Silver,2584.6,8,2.8,FALSE,299,Satisfied
6377,Male,46,Los Angeles,Bronze,1303.37,38,4.2,TRUE,62,Unsatisfied
3697,Female,37,Chicago,Bronze,248.21,28,2.5,TRUE,315,Satisfied
2851,Male,64,New York,Bronze,2264.98,16,4.1,TRUE,301,Unsatisfied
4260,Male,49,Chicago,Silver,2650.62,2,1.4,TRUE,284,Neutral
3821,Male,27,Miami,Bronze,1918.07,49,4.5,FALSE,227,Satisfied
4458,Male,63,Miami,Bronze,1793.47,37,3.6,FALSE,1,Unsatisfied
1252,Female,55,Chicago,Silver,1825.66,18,3.1,True,38,Satisfied
1761,Female,65,Houston,Gold,159.72,20,4.2,TRUE,146,Neutral
3800,Male,26,San Francisco,Silver,2337.42,5,2.6,FALSE,63,Neutral
4620,Female,30,Houston,Bronze,550.9,8,2.2,TRUE,55,Unsatisfied
2964,Female,44,Los Angeles,Gold,912.67,26,4.8,TRUE,249,Satisfied
420,Female,41,Chicago,Bronze,475.25,9,3.6,True,46,Unsatisfied
2597,Male,68,Miami,Gold,2286.72,13,2.7,FALSE,33,Neutral
6334,Male,21,New York,Silver,513.69,14,3.0,FALSE,197,Unsatisfied
4092,Female,28,New York,Gold,728.75,4,1.9,FALSE,253,Unsatisfied
4156,Female,37,New York,Silver,1129.32,35,1.5,FALSE,287,Unsatisfied
2085,Male,28,San Francisco,Bronze,1865.33,22,3.0,TRUE,207,Satisfied
6030,Female,59,Miami,Gold,1475.42,24,2.9,TRUE,249,Unsatisfied
6326,Female,39,Los Angeles,Bronze,774.75,9,2.3,FALSE,166,Unsatisfied
4249,Male,61,New York,Gold,848.36,33,3.4,FALSE,118,Unsatisfied
4095,Male,45,Miami,Bronze,1095.09,45,3.1,TRUE,119,Satisfied
5125,Male,33,San Francisco,Bronze,2727.05,48,2.5,FALSE,113,Neutral
1106,Male,38,Miami,Gold,359.54,44,4.2,True,41,Unsatisfied
4851,Female,41,Miami,Silver,2905.82,26,3.0,FALSE,39,Unsatisfied
1453,Male,46,Houston,Silver,794.02,25,1.9,TRUE,175,Unsatisfied
4332,Male,28,Miami,Bronze,225.67,34,2.7,TRUE,130,Satisfied
4319,Female,21,Miami,Silver,1509.64,36,1.7,TRUE,64,Unsatisfied
5381,Female,68,San Francisco,Bronze,2043.18,9,2.8,FALSE,310,Neutral
5925,Male,70,New York,Bronze,800.28,25,1.1,TRUE,201,Neutral
3352,Female,49,New York,Silver,2687.03,36,3.2,FALSE,212,Neutral
5523,Male,41,Houston,Silver,2907.73,13,3.4,TRUE,250,Unsatisfied
3238,Male,57,San Francisco,Bronze,2958.68,13,1.2,TRUE,95,Satisfied
448,Female,30,New York,Gold,1190.8,16,4.5,True,28,Satisfied
2848,Female,60,San Francisco,Gold,851.0,35,1.5,FALSE,91,Neutral
2957,Female,68,Los Angeles,Bronze,2863.88,21,3.0,TRUE,238,Neutral
5174,Male,54,San Francisco,Bronze,705.93,50,4.1,TRUE,115,Unsatisfied
1932,Female,41,Miami,Silver,393.31,46,2.3,TRUE,55,Unsatisfied
4931,Female,64,San Francisco,Bronze,1563.74,45,2.3,FALSE,247,Satisfied
3354,Female,59,San Francisco,Bronze,1766.72,23,3.2,TRUE,174,Unsatisfied
1151,Female,68,Miami,Silver,2836.5,29,2.2,False,151,Neutral
6176,Female,52,Chicago,Gold,2036.72,31,2.7,FALSE,117,Neutral
5875,Male,40,Miami,Gold,1409.4,6,2.1,TRUE,292,Neutral
1424,Male,44,San Francisco,Silver,2189.08,33,1.6,False,35,Neutral
6049,Female,28,San Francisco,Silver,2974.05,42,1.6,TRUE,175,Satisfied
1199,Female,44,San Francisco,Bronze,731.01,45,4.5,False,180,Unsatisfied
3404,Female,54,Houston,Silver,1814.0,15,1.1,FALSE,104,Satisfied
2549,Female,68,New York,Bronze,2802.72,31,3.2,FALSE,253,Neutral
1669,Female,20,Miami,Bronze,1417.58,26,1.8,FALSE,222,Satisfied
5754,Female,66,Los Angeles,Silver,592.55,24,2.1,FALSE,257,Unsatisfied
3036,Female,49,Los Angeles,Bronze,434.39,4,4.6,FALSE,213,Unsatisfied
3449,Female,44,San Francisco,Gold,2170.58,16,3.9,FALSE,360,Neutral
4349,Female,40,San Francisco,Bronze,173.52,17,2.8,TRUE,325,Neutral
2141,Female,39,Houston,Bronze,2293.27,41,4.1,TRUE,265,Satisfied
161,Female,30,New York,Gold,1190.8,16,4.5,True,20,Satisfied
875,Female,69,Miami,Silver,2888.24,16,3.4,True,241,Unsatisfied
1830,Male,69,San Francisco,Bronze,1472.35,6,4.5,FALSE,48,Satisfied
1634,Female,45,San Francisco,Bronze,633.49,21,4.1,TRUE,54,Neutral
3528,Male,51,San Francisco,Bronze,2009.68,16,1.1,FALSE,61,Unsatisfied
5627,Female,46,New York,Gold,2965.07,6,3.7,TRUE,237,Satisfied
6449,Male,25,San Francisco,Bronze,1750.04,49,4.6,TRUE,69,Unsatisfied
4890,Male,32,Miami,Bronze,2544.68,37,3.3,FALSE,4,Neutral
2088,Male,57,Houston,Silver,2247.22,29,1.9,FALSE,326,Unsatisfied
4865,Female,50,Chicago,Silver,2177.48,20,1.1,FALSE,59,Unsatisfied
2921,Male,47,Houston,Bronze,1899.7,36,2.6,FALSE,132,Satisfied
3172,Male,51,Los Angeles,Bronze,1134.92,19,2.2,TRUE,339,Satisfied
5580,Male,41,Los Angeles,Gold,2039.21,47,1.1,FALSE,29,Neutral
5903,Female,27,Chicago,Gold,892.74,2,4.1,FALSE,104,Unsatisfied
1336,Male,44,Miami,Silver,2059.11,2,2.2,True,215,Unsatisfied
5900,Female,62,New York,Gold,1973.67,34,1.5,TRUE,255,Neutral
2109,Female,21,Houston,Gold,2948.42,2,2.8,FALSE,230,Neutral
1644,Male,67,Los Angeles,Gold,497.76,10,4.4,FALSE,191,Unsatisfied
193,Female,42,Chicago,Bronze,520.4,9,3.5,True,37,Unsatisfied
854,Male,69,San Francisco,Bronze,289.22,20,3.8,True,254,Neutral
1156,Male,47,Los Angeles,Silver,1777.35,19,4.7,True,297,Satisfied
1660,Male,59,New York,Gold,234.76,8,3.6,TRUE,310,Unsatisfied
1377,Male,48,San Francisco,Gold,1545.55,20,2.2,True,188,Neutral
5965,Female,51,Los Angeles,Bronze,2736.2,47,1.7,FALSE,170,Unsatisfied
1991,Male,56,New York,Bronze,2853.83,5,2.1,TRUE,0,Neutral
4659,Male,50,Miami,Gold,2327.84,26,4.6,TRUE,92,Unsatisfied
6172,Female,39,Los Angeles,Bronze,2149.96,45,2.6,FALSE,203,Satisfied
792,Female,33,Miami,Gold,974.84,29,4.7,True,113,Satisfied
2296,Male,21,San Francisco,Gold,139.09,46,1.4,FALSE,266,Satisfied
2428,Male,39,Houston,Silver,933.83,10,1.3,FALSE,18,Unsatisfied
1039,Male,58,San Francisco,Bronze,1641.62,25,2.4,True,193,Neutral
2054,Male,23,New York,Silver,744.09,3,1.8,FALSE,184,Unsatisfied
5869,Female,31,Los Angeles,Bronze,2288.44,2,3.3,TRUE,339,Unsatisfied
5464,Female,60,Chicago,Silver,2025.28,39,3.3,TRUE,326,Unsatisfied
1533,Male,69,San Francisco,Bronze,1633.47,36,4.0,TRUE,262,Unsatisfied
4789,Male,25,Houston,Silver,2117.08,18,3.6,TRUE,127,Unsatisfied
4721,Female,49,Miami,Gold,1051.36,26,2.4,FALSE,73,Satisfied
6014,Male,65,Los Angeles,Gold,2074.73,20,3.0,FALSE,223,Satisfied
6052,Female,39,New York,Bronze,667.0,35,3.6,TRUE,17,Unsatisfied
557,Male,43,Miami,Gold,1674.1,3,1.8,True,240,Neutral
136,Female,38,Houston,Bronze,440.9,8,3.2,False,24,Neutral
5495,Female,69,Miami,Bronze,333.0,5,4.5,TRUE,84,Satisfied
3533,Male,40,New York,Bronze,2477.62,39,4.3,TRUE,47,Neutral
6069,Female,23,Los Angeles,Bronze,907.33,44,2.8,TRUE,26,Unsatisfied
5591,Male,55,New York,Bronze,2479.86,49,1.6,FALSE,72,Unsatisfied
3773,Male,69,Houston,Silver,1963.18,24,1.8,TRUE,359,Satisfied
6163,Female,35,San Francisco,Bronze,1836.7,39,4.9,TRUE,302,Neutral
4064,Female,37,Los Angeles,Silver,1592.14,19,1.9,TRUE,227,Neutral
3280,Female,36,Los Angeles,Bronze,1066.74,7,1.1,TRUE,200,Unsatisfied
4551,Female,38,Miami,Bronze,2214.08,43,3.9,FALSE,212,Neutral
4578,Male,26,Houston,Gold,1339.19,35,1.3,FALSE,167,Unsatisfied
171,Male,27,Miami,Silver,700.4,13,4.0,True,53,Unsatisfied
3908,Female,19,Houston,Silver,1041.37,6,4.2,FALSE,139,Satisfied
589,Female,30,Chicago,Gold,2453.87,2,2.7,False,87,Satisfied
3810,Male,19,San Francisco,Bronze,1174.12,27,1.1,TRUE,62,Neutral
3058,Female,24,San Francisco,Gold,1633.52,2,1.9,TRUE,172,Unsatisfied
231,Male,27,Miami,Silver,700.4,13,4.0,True,53,Unsatisfied
2414,Female,54,San Francisco,Bronze,948.03,42,4.7,FALSE,124,Satisfied
3529,Male,31,Los Angeles,Gold,1629.98,11,3.6,TRUE,245,Unsatisfied
6385,Female,48,Miami,Silver,171.34,1,4.9,FALSE,334,Neutral
828,Male,53,New York,Bronze,1855.25,8,1.2,True,223,Satisfied
2361,Male,34,Los Angeles,Bronze,879.45,24,1.2,FALSE,2,Neutral
444,Female,41,Chicago,Bronze,475.25,9,3.6,True,48,Unsatisfied
1310,Male,60,Miami,Gold,1133.89,18,2.1,False,224,Neutral
5942,Male,29,San Francisco,Bronze,805.48,48,3.1,TRUE,170,Unsatisfied
716,Female,47,Chicago,Gold,2528.87,43,2.9,True,241,Unsatisfied
1705,Female,55,Los Angeles,Silver,2218.85,48,3.3,TRUE,29,Satisfied
3134,Male,19,Houston,Bronze,186.49,35,3.9,TRUE,195,Unsatisfied
160,Female,36,Houston,Bronze,460.5,8,3.1,False,19,Neutral
1286,Female,59,Houston,Silver,1153.82,16,3.8,False,64,Satisfied
5262,Female,69,Houston,Gold,2042.25,49,1.4,TRUE,26,Satisfied
3056,Female,40,Los Angeles,Silver,1053.94,19,2.2,TRUE,286,Neutral
5681,Male,21,San Francisco,Bronze,1106.99,37,2.8,FALSE,279,Unsatisfied
767,Female,65,Houston,Gold,2562.58,14,4.2,True,239,Unsatisfied
962,Male,57,Chicago,Bronze,452.09,6,4.1,False,48,Neutral
1182,Male,58,Chicago,Bronze,2821.68,38,2.9,True,274,Satisfied
1090,Female,54,Los Angeles,Gold,414.25,36,1.4,True,0,Unsatisfied
2645,Female,38,Miami,Bronze,1050.98,17,3.4,FALSE,85,Neutral
3470,Female,54,Miami,Silver,1953.92,29,3.5,TRUE,304,Satisfied
3956,Male,44,Los Angeles,Silver,1218.73,42,2.5,FALSE,21,Satisfied
6231,Male,20,Miami,Gold,389.01,26,4.3,FALSE,101,Neutral
1398,Female,38,New York,Gold,2454.04,13,3.3,False,77,Unsatisfied
708,Male,39,New York,Gold,1849.74,27,1.9,True,328,Satisfied
4238,Female,61,New York,Silver,1072.81,7,4.0,TRUE,188,Satisfied
2002,Female,31,San Francisco,Silver,1500.46,22,2.1,TRUE,318,Neutral
4419,Male,58,San Francisco,Silver,1644.99,7,2.6,FALSE,240,Unsatisfied
2265,Female,65,Los Angeles,Gold,1312.79,38,1.1,FALSE,243,Satisfied
4574,Male,41,Miami,Gold,2825.72,4,4.0,TRUE,72,Unsatisfied
1653,Male,25,New York,Gold,153.49,24,2.3,FALSE,224,Satisfied
1577,Male,47,Chicago,Bronze,422.42,35,2.9,TRUE,262,Satisfied
2474,Female,41,San Francisco,Silver,236.3,29,2.6,TRUE,76,Satisfied
1509,Male,62,Los Angeles,Gold,1541.38,45,4.7,TRUE,0,Satisfied
3915,Male,66,Houston,Silver,2881.79,13,2.7,TRUE,326,Neutral
2644,Female,60,San Francisco,Silver,678.4,37,2.8,TRUE,70,Satisfied
2366,Female,69,Los Angeles,Silver,1425.77,43,1.8,TRUE,55,Satisfied
4759,Female,64,Miami,Silver,643.65,38,1.4,TRUE,295,Unsatisfied
4939,Male,41,San Francisco,Silver,1595.95,31,4.2,FALSE,52,Unsatisfied
1278,Female,43,Houston,Silver,2229.47,18,3.7,False,204,Satisfied
2777,Male,44,Miami,Bronze,610.57,37,3.9,TRUE,161,Satisfied
1080,Female,40,New York,Gold,2247.55,8,4.3,False,153,Neutral
4852,Female,43,Houston,Bronze,2703.13,15,2.2,FALSE,322,Satisfied
6341,Female,37,Miami,Gold,2624.66,24,2.9,FALSE,174,Neutral
5368,Male,68,Houston,Gold,1355.01,11,4.4,TRUE,83,Unsatisfied
1059,Male,60,Miami,Silver,2160.26,1,4.6,False,326,Neutral
3512,Male,56,New York,Silver,1902.72,31,1.7,TRUE,248,Neutral
5191,Female,51,San Francisco,Silver,893.53,46,2.5,FALSE,312,Unsatisfied
2163,Male,28,San Francisco,Gold,1582.16,49,2.7,FALSE,111,Unsatisfied
1897,Female,33,San Francisco,Silver,189.48,13,3.8,TRUE,335,Unsatisfied
2146,Female,40,San Francisco,Silver,2274.68,48,1.9,FALSE,303,Neutral
3907,Male,23,New York,Gold,654.15,38,1.3,FALSE,126,Neutral
4948,Male,28,Chicago,Gold,647.74,43,1.6,TRUE,126,Satisfied
4754,Female,37,Chicago,Bronze,2977.24,21,1.3,FALSE,41,Unsatisfied
4660,Female,70,Miami,Bronze,1200.0,8,1.7,FALSE,217,Neutral
5296,Male,50,Los Angeles,Gold,2188.92,44,3.9,TRUE,73,Unsatisfied
791,Male,62,New York,Silver,106.66,11,1.3,False,72,Satisfied
4872,Female,68,Los Angeles,Gold,1435.96,35,3.2,FALSE,359,Satisfied
2518,Female,31,Miami,Silver,2448.15,36,1.6,FALSE,247,Unsatisfied
4046,Male,68,Houston,Gold,1298.96,44,4.4,FALSE,214,Satisfied
5640,Male,23,Miami,Bronze,2238.12,7,2.0,TRUE,327,Unsatisfied
6437,Female,55,New York,Gold,2875.72,7,4.7,FALSE,32,Unsatisfied
550,Female,30,New York,Bronze,898.58,33,4.1,False,318,Satisfied
3525,Female,59,San Francisco,Silver,2951.68,3,4.3,FALSE,136,Neutral
2731,Male,39,New York,Silver,2835.59,23,4.7,TRUE,107,Satisfied
4280,Female,44,Miami,Gold,2806.64,11,1.3,FALSE,146,Satisfied
3717,Female,54,Chicago,Silver,2685.64,36,2.6,FALSE,248,Unsatisfied
6357,Male,45,Houston,Silver,2481.22,20,4.6,TRUE,73,Neutral
6177,Female,52,New York,Bronze,294.18,10,4.8,FALSE,253,Neutral
6416,Female,51,Chicago,Bronze,1380.64,48,2.2,TRUE,230,Satisfied
5654,Male,20,Miami,Silver,1357.09,21,3.4,TRUE,254,Neutral
6361,Female,32,New York,Gold,1982.39,24,3.3,FALSE,247,Neutral
202,Female,37,Houston,Bronze,420.8,7,3.1,False,21,Neutral
6346,Female,59,San Francisco,Silver,868.36,40,2.6,FALSE,283,Unsatisfied
5802,Male,28,New York,Silver,1472.0,46,1.4,FALSE,149,Neutral
5373,Female,27,New York,Silver,2509.01,35,3.9,FALSE,204,Unsatisfied
2788,Female,37,Miami,Gold,2641.64,9,5.0,FALSE,4,Unsatisfied
5727,Female,40,San Francisco,Bronze,2924.57,33,3.4,TRUE,83,Satisfied
3075,Female,23,Los Angeles,Silver,825.18,1,1.8,FALSE,129,Neutral
5780,Female,70,Los Angeles,Silver,501.98,18,3.8,TRUE,294,Satisfied
2057,Male,57,San Francisco,Bronze,2606.26,28,1.1,TRUE,136,Unsatisfied
2942,Female,58,San Francisco,Gold,2173.22,14,3.8,FALSE,268,Neutral
3750,Male,43,Houston,Silver,2073.54,15,2.7,FALSE,232,Neutral
4298,Female,18,San Francisco,Silver,2614.75,43,4.8,FALSE,84,Neutral
2332,Female,56,New York,Gold,2107.35,12,4.5,FALSE,160,Unsatisfied
482,Male,60,Houston,Bronze,1956.38,12,4.1,True,165,Unsatisfied
2356,Male,42,San Francisco,Gold,2298.18,6,1.7,FALSE,73,Unsatisfied
3685,Female,69,Chicago,Gold,1673.83,45,1.9,TRUE,128,Neutral
3891,Female,35,San Francisco,Gold,710.43,46,2.5,FALSE,259,Neutral
3100,Male,58,San Francisco,Bronze,1663.6,47,3.3,TRUE,131,Neutral
2665,Male,56,Houston,Silver,2094.42,1,2.5,TRUE,226,Unsatisfied
5561,Female,58,New York,Bronze,237.08,23,4.0,FALSE,30,Satisfied
1405,Female,37,Los Angeles,Gold,491.58,24,3.3,True,293,Satisfied
5206,Female,29,Chicago,Gold,2352.69,27,2.4,FALSE,37,Neutral
6075,Female,30,San Francisco,Gold,1463.24,30,2.4,TRUE,357,Neutral
2734,Female,69,Los Angeles,Gold,2150.08,16,3.9,TRUE,139,Unsatisfied
2796,Male,24,Chicago,Silver,2678.9,39,4.8,TRUE,58,Unsatisfied
3846,Male,39,San Francisco,Silver,2180.15,39,1.3,TRUE,349,Unsatisfied
2229,Male,43,San Francisco,Bronze,2571.69,32,1.4,FALSE,226,Unsatisfied
1412,Male,24,Houston,Gold,1141.95,9,4.9,True,151,Satisfied
5988,Female,67,New York,Bronze,1750.21,44,4.8,TRUE,206,Neutral
5777,Female,57,Miami,Silver,1213.37,20,3.0,TRUE,169,Neutral
6057,Male,28,New York,Silver,1313.86,43,3.6,FALSE,70,Satisfied
668,Female,39,Miami,Gold,221.04,20,2.9,True,354,Unsatisfied
3078,Female,45,New York,Bronze,2842.26,19,3.8,TRUE,182,Neutral
5565,Female,58,Chicago,Gold,2465.8,43,4.2,TRUE,9,Neutral
4945,Male,49,New York,Gold,1047.84,5,1.9,FALSE,252,Unsatisfied
5958,Male,27,San Francisco,Silver,1996.56,41,3.5,TRUE,354,Satisfied
4426,Female,44,Miami,Silver,2460.62,31,3.8,FALSE,79,Neutral
4894,Male,51,San Francisco,Bronze,1125.43,46,2.9,TRUE,72,Satisfied
1520,Female,44,Los Angeles,Bronze,2727.7,9,3.4,FALSE,127,Satisfied
3784,Male,58,San Francisco,Gold,2826.44,50,4.6,TRUE,216,Unsatisfied
2879,Male,69,San Francisco,Silver,2988.04,49,1.8,TRUE,92,Neutral
6196,Male,39,Chicago,Bronze,1356.58,15,4.6,FALSE,289,Unsatisfied
3930,Male,45,Los Angeles,Silver,1007.38,11,3.8,TRUE,107,Satisfied
1132,Female,58,San Francisco,Silver,1171.09,9,1.9,False,58,Satisfied
669,Female,25,Houston,Gold,1090.1,9,4.1,True,104,Neutral
5185,Male,56,New York,Gold,320.99,33,4.6,FALSE,212,Neutral
6244,Female,24,San Francisco,Gold,851.86,48,2.4,TRUE,206,Satisfied
1223,Male,40,Los Angeles,Bronze,1120.04,48,2.3,True,47,Neutral
696,Male,39,New York,Silver,840.6,18,1.9,True,159,Neutral
5677,Female,18,Chicago,Bronze,2549.47,12,1.0,FALSE,62,Satisfied
252,Male,34,Los Angeles,Silver,790.2,11,4.0,False,15,Neutral
2295,Female,62,Chicago,Silver,2048.79,26,4.9,FALSE,154,Satisfied
1097,Male,59,Chicago,Bronze,2170.07,25,2.3,True,42,Neutral
3739,Male,59,Miami,Gold,602.62,4,4.7,TRUE,81,Satisfied
540,Female,55,New York,Silver,176.11,48,1.0,False,77,Neutral
1065,Male,29,New York,Gold,2750.07,27,3.3,True,325,Satisfied
3705,Male,18,Houston,Bronze,198.82,49,3.3,FALSE,180,Unsatisfied
212,Male,30,San Francisco,Gold,1470.5,20,4.8,False,13,Satisfied
6228,Male,32,Los Angeles,Bronze,2474.88,19,3.8,FALSE,358,Unsatisfied
2762,Female,37,Miami,Silver,943.29,29,4.7,TRUE,41,Unsatisfied
5380,Male,69,Miami,Bronze,349.99,45,2.5,TRUE,342,Unsatisfied
3555,Male,21,Houston,Silver,2401.25,41,4.7,TRUE,73,Neutral
1739,Male,53,Miami,Gold,1746.61,41,4.9,TRUE,193,Unsatisfied
1819,Female,66,New York,Bronze,624.89,11,2.4,TRUE,266,Neutral
4812,Male,58,Miami,Bronze,689.99,44,1.1,FALSE,346,Satisfied
6397,Female,47,New York,Bronze,1044.03,8,4.3,TRUE,250,Satisfied
5137,Female,40,Los Angeles,Bronze,2262.92,42,3.9,TRUE,351,Satisfied
5337,Male,41,Los Angeles,Gold,1339.79,39,2.1,FALSE,203,Satisfied
1551,Male,67,Houston,Silver,1508.87,37,1.4,TRUE,31,Unsatisfied
3588,Male,27,New York,Silver,2624.07,15,3.4,FALSE,90,Neutral
507,Male,21,Los Angeles,Gold,1636.08,1,2.4,False,290,Unsatisfied
5516,Male,31,Chicago,Silver,2607.52,32,3.6,TRUE,112,Neutral
411,Female,36,Houston,Bronze,440.5,8,3.1,False,24,Neutral
5100,Male,40,Chicago,Silver,2585.26,15,2.0,FALSE,257,Neutral
1415,Male,42,New York,Gold,932.24,1,4.9,True,119,Satisfied
4854,Male,22,Chicago,Bronze,2212.75,40,4.3,TRUE,17,Neutral
5685,Male,58,San Francisco,Bronze,925.91,41,4.5,FALSE,327,Neutral
4965,Male,35,Miami,Gold,2196.97,46,3.4,TRUE,312,Unsatisfied
5476,Male,48,Miami,Gold,743.91,34,3.9,TRUE,234,Unsatisfied
6153,Female,51,Houston,Silver,1159.37,4,2.8,TRUE,327,Unsatisfied
4212,Female,54,San Francisco,Silver,883.62,11,2.3,TRUE,84,Satisfied
4086,Male,43,Los Angeles,Silver,833.71,18,1.6,FALSE,187,Satisfied
4958,Female,55,Chicago,Bronze,1782.0,31,4.1,FALSE,210,Satisfied
1925,Male,42,Houston,Silver,864.31,25,3.3,TRUE,41,Satisfied
1354,Female,24,San Francisco,Bronze,2817.54,27,2.1,False,101,Unsatisfied
953,Male,29,Chicago,Bronze,601.46,28,2.8,False,170,Neutral
2420,Female,66,Miami,Silver,447.09,42,2.3,FALSE,335,Satisfied
1054,Male,27,New York,Silver,1532.29,19,4.1,False,311,Unsatisfied
1574,Male,23,New York,Bronze,2132.29,44,1.6,FALSE,114,Neutral
4808,Male,55,Miami,Gold,2968.89,15,1.4,FALSE,247,Neutral
1471,Female,49,Chicago,Silver,2054.79,23,1.7,TRUE,223,Neutral
519,Female,40,Houston,Bronze,1942.68,43,2.0,False,313,Neutral
3364,Female,26,Chicago,Bronze,445.81,22,3.6,FALSE,65,Neutral
5855,Female,53,New York,Silver,875.6,14,1.5,FALSE,182,Unsatisfied
3392,Female,28,San Francisco,Bronze,1761.45,31,3.1,TRUE,138,Unsatisfied
6319,Female,60,Chicago,Bronze,1002.53,12,2.3,TRUE,297,Unsatisfied
5698,Female,67,Los Angeles,Silver,207.96,36,2.9,TRUE,197,Neutral
2396,Male,25,Miami,Gold,2672.63,34,2.1,FALSE,309,Satisfied
906,Female,22,San Francisco,Gold,2557.35,33,2.8,True,45,Neutral
4909,Male,18,San Francisco,Silver,823.29,19,1.1,FALSE,313,Satisfied
6112,Female,61,Chicago,Gold,1424.27,37,2.9,FALSE,11,Satisfied
2345,Male,69,Houston,Silver,2575.85,34,1.5,FALSE,119,Neutral
830,Male,43,Houston,Bronze,1624.78,41,1.5,False,153,Satisfied
4742,Male,34,New York,Bronze,1179.04,31,3.3,FALSE,61,Satisfied
2854,Female,55,Miami,Gold,2638.86,49,3.2,FALSE,312,Neutral
2919,Male,55,San Francisco,Silver,1773.78,39,5.0,FALSE,78,Neutral
1185,Male,58,New York,Gold,1574.03,37,2.8,True,339,Neutral
4837,Female,63,Miami,Silver,1671.43,40,3.1,TRUE,287,Satisfied
2675,Male,42,San Francisco,Gold,945.0,46,3.4,TRUE,342,Neutral
4863,Male,40,New York,Bronze,1507.11,36,5.0,TRUE,90,Neutral
527,Female,38,Chicago,Gold,1853.11,25,3.5,True,346,Satisfied
5474,Female,21,Los Angeles,Bronze,1132.35,22,3.1,FALSE,5,Neutral
834,Male,20,Houston,Silver,1834.75,41,3.3,False,124,Unsatisfied
403,Male,30,San Francisco,Gold,1450.5,19,4.6,False,13,Satisfied
4098,Male,30,Chicago,Bronze,827.78,34,1.6,FALSE,217,Unsatisfied
4243,Male,69,Los Angeles,Bronze,823.28,16,2.4,TRUE,326,Unsatisfied
2346,Male,41,Los Angeles,Bronze,2881.3,20,2.2,TRUE,71,Satisfied
6292,Female,18,New York,Silver,2075.93,46,2.4,TRUE,96,Satisfied
4562,Female,36,Miami,Silver,2912.76,36,2.0,TRUE,36,Satisfied
6175,Female,29,San Francisco,Silver,860.68,32,1.2,TRUE,329,Neutral
2365,Male,35,Miami,Bronze,829.75,48,1.5,FALSE,35,Satisfied
1379,Female,32,New York,Bronze,2411.46,12,2.5,True,154,Unsatisfied
2227,Male,26,San Francisco,Bronze,953.53,45,2.4,FALSE,41,Unsatisfied
4268,Male,24,Los Angeles,Gold,2033.96,32,3.0,FALSE,358,Unsatisfied
880,Female,48,Chicago,Silver,398.76,2,2.2,True,117,Satisfied
5109,Male,55,Chicago,Bronze,1732.1,26,4.8,TRUE,355,Unsatisfied
4234,Male,68,Miami,Bronze,1115.98,13,1.1,FALSE,123,Unsatisfied
2794,Female,59,Miami,Silver,1034.17,14,3.0,FALSE,134,Neutral
1216,Male,66,Miami,Gold,1832.6,27,2.4,True,94,Unsatisfied
4849,Female,62,New York,Gold,2255.4,24,4.5,FALSE,114,Satisfied
2995,Female,55,San Francisco,Bronze,999.0,37,3.5,TRUE,52,Satisfied
984,Male,37,Miami,Bronze,1404.23,46,3.3,True,130,Satisfied
6431,Male,19,New York,Silver,2411.88,48,4.9,TRUE,157,Satisfied
1553,Female,46,New York,Bronze,2158.96,26,1.9,FALSE,335,Neutral
4167,Female,29,San Francisco,Silver,2259.75,37,2.9,FALSE,233,Neutral
808,Male,65,Chicago,Silver,554.76,25,4.6,True,72,Satisfied
1419,Male,69,New York,Silver,2778.91,11,1.7,False,171,Unsatisfied
2290,Female,61,Chicago,Gold,2027.09,29,1.4,FALSE,101,Satisfied
6243,Female,21,Chicago,Silver,622.64,49,3.9,TRUE,16,Neutral
5318,Male,59,Miami,Bronze,701.91,12,3.0,TRUE,300,Neutral
1396,Male,28,Miami,Gold,2160.77,20,1.6,True,68,Neutral
2487,Male,19,New York,Bronze,1295.24,27,3.8,FALSE,350,Unsatisfied
3829,Male,44,New York,Bronze,737.11,16,4.7,TRUE,187,Neutral
372,Female,41,Chicago,Bronze,475.25,9,3.6,True,42,Unsatisfied
2097,Female,46,Houston,Bronze,924.58,25,3.0,TRUE,38,Unsatisfied
5426,Female,38,San Francisco,Bronze,1078.73,49,3.2,TRUE,191,Satisfied
712,Male,50,Chicago,Gold,966.14,18,4.0,True,326,Neutral
6336,Female,44,Los Angeles,Bronze,1745.74,44,3.3,FALSE,308,Unsatisfied
1758,Female,28,Miami,Silver,1219.73,18,4.3,TRUE,342,Unsatisfied
1740,Male,22,Houston,Bronze,1941.69,40,1.7,FALSE,157,Neutral
1887,Male,58,Miami,Gold,2975.07,27,3.5,TRUE,342,Neutral
665,Male,18,San Francisco,Bronze,2885.93,1,2.3,True,260,Unsatisfied
1656,Male,64,San Francisco,Silver,212.0,24,1.8,TRUE,29,Neutral
1265,Female,34,Houston,Gold,2485.6,12,1.4,False,283,Satisfied
101,Female,29,New York,Gold,1120.2,14,4.6,True,25,Satisfied
1022,Female,25,Houston,Gold,2310.26,44,3.0,True,307,Unsatisfied
2674,Female,31,New York,Silver,1871.63,25,1.9,FALSE,307,Satisfied
3357,Female,56,Houston,Bronze,2439.11,1,1.4,FALSE,338,Unsatisfied
1346,Female,67,Miami,Gold,2934.91,30,3.1,False,198,Satisfied
3871,Male,56,San Francisco,Silver,1382.69,29,1.1,TRUE,239,Satisfied
